1, 5, 36
1, 6, 37
1, 0, 16
1, 4, 24
1, 4, 30
1, 2, 26
1, 5, 36
1, 5, 35
1, 4, 26
1, 4, 34
1, 2, 26
1, 2, 26
1, 8, 39
1, 5, 35
1, 6, 37
1, 3, 30
1, 6, 35
1, 6, 37
1, 3, 26
1, 4, 36
1, 3, 30
1, 5, 35
1, 3, 30
1, 4, 35
1, 1, 22
1, 5, 36
1, 4, 30
1, 3, 26
1, 0, 16
1, 2, 24
1, 4, 33
1, 2, 26
1, 3, 23
1, 3, 24
1, 3, 26
1, 2, 22
1, 2, 30
1, 6, 39
1, 3, 24
1, 3, 22
1, 3, 30
1, 3, 24
1, 3, 30
1, 3, 30
1, 2, 24
1, 0, 17
1, 3, 30
1, 1, 22
1, 3, 30
1, 0, 16
1, 3, 26
1, 3, 30
1, 1, 20
1, 5, 26
1, 1, 24
1, 3, 24
1, 3, 30
1, 6, 33
1, 3, 26
1, 3, 30
1, 7, 39
1, 4, 33
1, 4, 30
1, 3, 22
1, 4, 30
0, 10, 39
1, 3, 26
1, 6, 38
1, 4, 33
1, 4, 24
1, 3, 30
1, 0, 16
1, 3, 30
1, 3, 26
1, 7, 39
1, 4, 30
1, 2, 20
1, 4, 37
1, 2, 24
1, 0, 16
1, 3, 30
1, 2, 26
1, 4, 35
1, 3, 30
1, 3, 26
0, 10, 48
1, 7, 40
1, 4, 30
1, 3, 26
1, 3, 22
1, 3, 26
1, 4, 26
1, 5, 30
1, 4, 24
1, 1, 20
1, 2, 24
1, 3, 26
1, 2, 22
1, 7, 39
1, 2, 22
