esterel
m3_p1, 10.0, 6.92537313433
m3_p2, 10.0, 6.97752808989
m3_p3, 10.0, 6.68965517241
m3_p4, 10.0, 6.10752688172
m3_p5, 10.0, 6.36263736264
m3_p6, 10.0, 5.72916666667
m3_p7, 10.0, 6.01
adaptable
m3_p1, 10.0, 4.1875
m3_p2, 10.0, 3.19178082192
m3_p3, 10.0, 2.31707317073
m3_p4, 10.0, 3.02816901408
m3_p5, 10.0, 2.5632183908
m3_p6, 10.0, 2.48192771084
m3_p7, 10.0, 2.22222222222
