1, 2, 30
1, 4, 33
1, 7, 40
1, 1, 24
1, 3, 30
1, 3, 22
1, 4, 25
1, 1, 18
1, 5, 26
1, 4, 36
1, 6, 44
1, 3, 34
1, 4, 39
1, 3, 22
1, 7, 44
1, 3, 26
1, 4, 33
1, 2, 26
1, 5, 27
1, 8, 41
1, 4, 35
1, 3, 30
1, 4, 35
1, 4, 35
1, 7, 53
1, 9, 53
1, 2, 30
1, 2, 26
1, 3, 30
1, 4, 35
1, 1, 20
1, 3, 30
1, 5, 41
1, 6, 39
1, 2, 22
1, 3, 34
1, 0, 16
1, 6, 42
1, 5, 26
1, 5, 41
1, 7, 39
1, 7, 34
1, 5, 26
1, 0, 16
1, 1, 20
1, 3, 30
1, 4, 26
1, 0, 16
1, 0, 16
1, 4, 30
1, 7, 39
1, 5, 35
1, 5, 38
1, 3, 35
1, 5, 34
1, 3, 27
1, 1, 18
1, 3, 26
1, 6, 39
1, 7, 41
1, 2, 26
1, 7, 39
1, 8, 41
1, 2, 31
1, 4, 26
1, 2, 30
1, 6, 33
1, 5, 35
1, 4, 37
1, 4, 33
1, 4, 24
1, 6, 39
1, 3, 30
1, 4, 37
1, 3, 34
1, 8, 44
1, 3, 33
1, 5, 35
1, 4, 26
1, 4, 34
1, 4, 24
1, 2, 22
1, 4, 26
1, 3, 30
1, 2, 30
1, 3, 31
1, 1, 22
1, 5, 42
1, 2, 27
1, 2, 30
1, 2, 30
1, 4, 38
1, 1, 21
1, 2, 27
1, 5, 38
1, 5, 37
1, 5, 37
1, 6, 44
1, 3, 30
1, 6, 44
1, 0, 17
1, 1, 12
1, 3, 26
1, 4, 42
1, 6, 40
1, 6, 38
1, 4, 26
1, 3, 26
1, 7, 42
1, 4, 24
1, 2, 24
1, 3, 35
1, 2, 31
1, 4, 26
1, 4, 26
1, 3, 30
1, 5, 42
1, 4, 37
1, 4, 30
1, 4, 27
1, 2, 26
1, 9, 46
1, 9, 46
1, 5, 37
1, 6, 37
1, 4, 25
1, 6, 42
1, 3, 33
1, 3, 29
1, 2, 23
1, 3, 27
1, 3, 26
1, 8, 38
1, 6, 39
1, 1, 24
1, 4, 34
1, 4, 26
1, 3, 25
1, 4, 31
1, 6, 38
1, 3, 31
1, 3, 31
1, 9, 42
1, 6, 39
1, 3, 26
1, 3, 30
1, 7, 42
1, 3, 36
1, 7, 43
1, 5, 34
1, 8, 44
1, 4, 35
1, 5, 40
1, 7, 34
1, 2, 26
1, 3, 37
1, 1, 17
1, 4, 26
1, 3, 37
1, 4, 37
1, 2, 26
1, 1, 20
1, 3, 30
1, 3, 30
1, 2, 30
1, 2, 30
1, 2, 31
1, 7, 42
1, 8, 42
1, 3, 30
1, 3, 30
1, 3, 33
1, 5, 34
1, 4, 24
1, 4, 27
1, 6, 40
1, 3, 33
1, 5, 35
1, 3, 31
1, 3, 37
1, 3, 30
1, 2, 26
1, 1, 19
1, 6, 41
1, 5, 38
1, 7, 37
1, 0, 16
1, 2, 26
1, 3, 31
1, 5, 40
1, 8, 38
1, 8, 41
1, 7, 39
1, 7, 38
1, 5, 37
1, 0, 16
1, 4, 35
1, 4, 33
1, 4, 26
1, 2, 21
1, 7, 41
1, 1, 12
1, 2, 26
1, 0, 17
1, 3, 30
1, 6, 44
1, 3, 33
1, 9, 41
1, 4, 24
1, 3, 35
1, 4, 39
1, 4, 35
1, 4, 30
1, 4, 35
1, 3, 30
1, 3, 33
1, 3, 21
1, 5, 37
1, 6, 37
1, 3, 34
1, 2, 30
1, 1, 17
1, 0, 17
1, 5, 37
1, 4, 25
1, 1, 19
1, 3, 31
1, 3, 24
1, 4, 24
1, 5, 37
1, 4, 30
1, 3, 33
1, 4, 27
1, 4, 36
1, 5, 26
1, 2, 26
1, 1, 18
1, 5, 36
1, 4, 27
1, 3, 30
1, 0, 16
1, 3, 31
1, 7, 41
1, 3, 26
1, 0, 16
1, 7, 41
1, 5, 37
1, 4, 26
1, 5, 34
1, 4, 30
1, 3, 31
1, 4, 34
1, 0, 16
1, 2, 27
1, 2, 26
1, 5, 36
1, 2, 26
1, 4, 38
1, 9, 38
1, 2, 26
1, 7, 41
1, 3, 26
1, 6, 35
1, 0, 16
1, 3, 30
1, 6, 37
1, 4, 30
1, 5, 41
1, 4, 41
1, 1, 24
1, 3, 37
1, 3, 30
1, 3, 30
1, 9, 58
1, 4, 37
1, 6, 38
1, 3, 30
1, 4, 35
1, 9, 42
1, 3, 30
1, 3, 29
1, 0, 17
1, 2, 31
1, 0, 16
1, 3, 30
1, 4, 36
1, 5, 37
1, 4, 25
1, 2, 21
1, 4, 24
1, 6, 33
1, 4, 35
1, 1, 21
1, 4, 34
1, 1, 20
1, 4, 35
1, 0, 16
1, 3, 30
1, 4, 24
1, 4, 24
1, 0, 16
1, 0, 16
1, 6, 38
1, 4, 38
1, 5, 35
1, 4, 26
1, 5, 30
1, 3, 24
1, 6, 37
1, 2, 26
1, 0, 16
1, 5, 37
1, 2, 30
1, 9, 46
1, 4, 35
1, 3, 33
1, 2, 30
1, 3, 30
1, 5, 37
1, 3, 33
1, 3, 25
1, 0, 16
1, 5, 38
1, 4, 33
1, 3, 30
1, 2, 24
1, 0, 17
1, 3, 35
1, 3, 26
1, 4, 37
1, 5, 35
1, 4, 25
1, 4, 31
1, 4, 39
1, 3, 26
1, 3, 26
